0.1,0.11594202
0.2,0.11594202
0.3,0.11594202
0.4,0.11594202
0.5,0.11594202
0.6,0.11594202
0.7,0.11594202
0.8,0.11594202
0.9,0.11594202
1,0.11594202
1.1,0.11594202
1.2,0.11594202
1.3,0.11594202
1.4,0.11594202
1.5,0.11594202
1.6,0.11594202
1.7,0.11594202
1.8,0.11594202
1.9,0.11594202
2,0.11594202
2.1,0.11594202
2.2,0.11594202
2.3,0.11594202
2.4,0.11594202
2.5,0.11594202
2.6,0.11594202
2.7,0.11594202
2.8,0.11594202
2.9,0.11594202
3,0.11594202
3.1,0.11594202
3.2,0.11594202
3.3,0.11594202
3.4,0.11594202
3.5,0.11594202
3.6,0.11594202
3.7,0.11594202
3.8,0.11594202
3.9,0.11594202
4,0.11594202
4.1,0.11594202
4.2,0.11594202
4.3,0.11594202
4.4,0.11594202
4.5,0.11594202
4.6,0.11594202
4.7,0.11594202
4.8,0.11594202
4.9,0.11594202
5,0.11594202
5.1,0.11594202
5.2,0.11594202
5.3,0.11594202
5.4,0.11594202
5.5,0.11594202
5.6,0.11594202
5.7,0.11594202
5.8,0.11594202
5.9,0.11594202
6,0.11594202
6.1,0.11594202
6.2,0.11594202
6.3,0.11594202
6.4,0.11594202
6.5,0.11594202
6.6,0.11594202
6.7,0.11594202
6.8,0.11594202
6.9,0.11594202
7,0.11594202
7.1,0.11594202
7.2,0.11594202
7.3,0.11594202
7.4,0.11594202
7.5,0.11594202
7.6,0.11594202
7.7,0.11594202
7.8,0.11594202
7.9,0.11594202
8,0.11594202
8.1,0.11594202
8.2,0.11594202
8.3,0.11594202
8.4,0.11594202
8.5,0.11594202
8.6,0.11594202
8.7,0.11594202
8.8,0.11594202
8.9,0.11594202
9,0.11594202
9.1,0.11594202
9.2,0.11594202
9.3,0.11594202
9.4,0.11594202
9.5,0.11594202
9.6,0.11594202
9.7,0.11594202
9.8,0.11594202
9.9,0.11594202
10,0.11594202
10.1,0.11594202
10.2,0.11594202
10.3,0.11594202
10.4,0.11594202
10.5,0.11594202
10.6,0.11594202
10.7,0.11594202
10.8,0.11594202
10.9,0.11594202
11,0.11594202
11.1,0.11594202
11.2,0.11594202
11.3,0.11594202
11.4,0.11594202
11.5,0.11594202
11.6,0.11594202
11.7,0.11594202
11.8,0.11594202
11.9,0.11594202
12,0.11594202
12.1,0.11594202
12.2,0.11594202
12.3,0.11594202
12.4,0.11594202
12.5,0.11594202
12.6,0.11594202
12.7,0.11594202
12.8,0.11594202
12.9,0.11594202
13,0.11594202
13.1,0.11594202
13.2,0.11594202
13.3,0.11594202
13.4,0.11594202
13.5,0.11594202
13.6,0.11594202
13.7,0.11594202
13.8,0.11594202
13.9,0.11594202
14,0.11594202
14.1,0.11594202
14.2,0.11594202
14.3,0.11594202
14.4,0.11594202
14.5,0.11594202
14.6,0.11594202
14.7,0.11594202
14.8,0.11594202
14.9,0.11594202
15,0.11594202
15.1,0.11594202
15.2,0.11594202
15.3,0.11594202
15.4,0.11594202
15.5,0.11594202
15.6,0.11594202
15.7,0.11594202
15.8,0.11594202
15.9,0.11594202
16,0.11594202
16.1,0.11594202
16.2,0.11594202
16.3,0.11594202
16.4,0.11594202
16.5,0.11594202
16.6,0.11594202
16.7,0.11594202
16.8,0.11594202
16.9,0.11594202
17,0.11594202
17.1,0.11594202
17.2,0.11594202
17.3,0.11594202
17.4,0.11594202
17.5,0.11594202
17.6,0.11594202
17.7,0.11594202
17.8,0.11594202
17.9,0.11594202
18,0.11594202
18.1,0.11594202
18.2,0.11594202
18.3,0.11594202
18.4,0.11594202
18.5,0.11594202
18.6,0.11594202
18.7,0.11594202
18.8,0.11594202
18.9,0.11594202
19,0.11594202
19.1,0.11594202
19.2,0.11594202
19.3,0.11594202
19.4,0.11594202
19.5,0.11594202
19.6,0.11594202
19.7,0.11594202
19.8,0.11594202
19.9,0.11594202
20,0.11594202
20.1,0.11594202
20.2,0.11594202
20.3,0.11594202
20.4,0.11594202
20.5,0.11594202
20.6,0.11594202
20.7,0.11594202
20.8,0.11594202
20.9,0.11594202
21,0.11594202
21.1,0.11594202
21.2,0.11594202
21.3,0.11594202
21.4,0.11594202
21.5,0.11594202
21.6,0.11594202
21.7,0.11594202
21.8,0.11594202
21.9,0.11594202
22,0.11594202
22.1,0.11594202
