t(s),Q'''(W/m^3)
1.553098017322118,10789403.781685866
1.5656872475375736,10788140.56826959
1.578199990759463,10786926.187973453
1.5906381165103913,10785757.924454393
1.6030034161432585,10784633.28302892
1.6152976074297236,10783549.931416212
1.627522338804419,10782505.698427748
1.6396791932961778,10781498.57629632
1.6517696921742184,10780526.683274074
1.663795298334315,10779588.253244989
1.675757419447416,10778681.655842217
1.6876574108909028,10777805.346235653
1.699496578480673,10776957.896086525
1.7112761810204562,10776137.943039825
1.7229974326831872,10775344.225474617
1.7346615052378527,10774575.557241073
1.7462695301339783,10773830.814240072
1.757822600454795,10773108.944115335
1.769321772749126,10772408.951844046
1.7807680687511365,10771729.900650501
1.7921624769962774,10771070.909776345
1.8035059543410326,10770431.139787257
1.814799427393425,10769809.800573615
1.8260437938606457,10769206.148291267
1.837239923819641,10768619.476449562
1.8483886609160074,10768049.1115555
1.859490823496112,10767494.418967145
1.8705472056769596,10766954.799282925
1.8815585783579656,10766429.670233473
1.8925256901784726,10765918.500742711
1.903449268424548,10765420.759767357
1.914330019888329,10764935.969261032
1.9251686316829375,10764463.646231225
1.9359657720157584,10764003.355306052
1.946722090922669,10763554.665646823
1.9574382209656216,10763117.17270541
1.968114777895802,10762690.49181321
1.9787523612844333,10762274.254775345
1.989351555123149,10761868.099080892
1.9999129283957178,10761471.697669012
2.0104370356227874,10761084.728743952
2.0209244173811998,10760706.875526773
2.0313756007993184,10760337.846037589
2.041791100029723,10759977.3594309
2.0521714167005265,10759625.146982802
2.0625170403464956,10759280.940963203
2.0728284488210735,10758944.500336515
2.0831061086903384,10758615.586568048
2.09335047560986,10758293.965394316
2.103561994685361,10757979.4186879
2.1137411008180322,10757671.739043165
2.123888219035293,10757370.717845242
2.134003764807752,10757076.160134861
2.144088144353065,10756787.882240416
2.1541417549273496,10756505.70304223
2.164164985104783,10756229.451248929
2.1741582150459626,10755958.955263168
2.1841218167555834,10755694.054863745
2.194056154329948,10755434.589854667
2.2039615841948015,10755180.422077479
2.2138384553339496,10754931.405990133
2.2236871095091004,10754687.392549733
2.233507881471334,10754448.255642887
2.2433010991645967,10754213.861037664
2.2530670839215805,10753984.092050234
2.2628061506523376,10753758.817438895
2.2725186080259627,10753537.933758123
2.2822047586456473,10753321.315052195
2.2918648992174058,10753108.86630712
2.3014993207127517,10752900.466413798
2.311108308525587,10752696.02710542
2.3206921426235594,10752495.446798665
2.330251097694123,10752298.628222601
2.339785443285528,10752105.48425747
2.349295443942956,10751915.914012458
2.3587813593400075,10751729.849529555
2.36824344440573,10751547.189913569
2.3776819494473735,10751367.865490777
2.387097120269052,10751191.789106429
2.3964891982864724,10751018.896423712
2.4058584206378963,10750849.102500146
2.415205020291479,10750682.347911663
2.4245292261491342,10750518.548762685
2.433831263147064,10750357.648713399
2.443111352353078,10750199.580590514
2.452369711060833,10750044.275953878
2.4616065528811113,10749891.68075635
2.4708220878302485,10749741.7344282
2.4800165224158217,10749594.373035964
2.489190059719702,10749449.54463964
2.4983428994785695,10749307.193983367
2.507475238161987,10749167.265359998
2.51658726904812,10749029.711586585
2.525679182297193,10748894.484417051
2.534751165022763,10748761.53093336
2.543803401360888,10748630.802235052
2.552836072537273,10748502.249684943
2.5618493569324556,10748375.839758674
2.5708434301451106,10748251.518918224
2.5798184650535347,10748129.246962886
2.588774631875376,10748008.980435895
2.5977120982256716,10747890.687244466
2.60663102917325,10747774.323513456
2.6155315872955547,10747659.848037161
2.624413932731943,10747547.224168118
2.6332782232355143,10747436.415313004
2.6421246142235146,10747327.393041281
2.6509532588263642,10747220.113345006
2.65976430793536,10747114.550068796
2.668557910249089,10747010.664657203
2.677334212318601,10746908.433228327
2.6860933585913807,10746807.816064484
2.6948354914541532,10746708.78466101
2.703560751274568,10746611.316780219
2.712269276441791,10746515.372003905
2.7209612034060435,10746420.931740126
2.729636666717122,10746327.961765379
2.7382957990619268,10746236.439322116
2.746938731301033,10746146.341397844
2.755565592504338,10746057.632833114
2.764176509985804,10745970.293494485
2.7727716093373362,10745884.299858978
2.7813510144618094,10745799.63261097
2.7899148476052833,10745716.257990867
2.7984632293884175,10745634.16160283
2.8069962788371217,10745553.31657428
2.8155141134124557,10745473.704223368
2.8240168490398068,10745395.301810613
2.8325046001373644,10745318.090032982
2.8409774796439096,10745242.040635051
2.849435599045947,10745167.15046313
2.857879068404188,10745093.38249134
2.8663079963794162,10745020.726449234
2.8747224902577404,10744949.166375745
2.883122655975263,10744878.674625242
2.891508598142174,10744809.24607771
2.89988042006629,10744740.851968993
2.908238223776054,10744673.480811518
2.9165821100430067,10744607.118976092
2.9249121784037526,10744541.73781752
2.9332285271814267,10744477.334818598
2.9415312535066778,10744413.893744882
2.949820453338187,10744351.385143368
2.9580962214827244,10744289.807653688
2.9663586516147675,10744229.14792955
2.9746078362956827,10744169.38110712
2.9828438669924906,10744110.498610662
2.9910668340962197,10744052.48827877
2.9992768269398633,10743995.334859667
3.0074739338159495,10743939.020497821
3.0156582419937323,10743883.53897154
3.023829837736016,10743828.87559869
3.031988806315624,10743775.021446634
3.040135232031516,10743721.96001564
3.0482691982245664,10743669.674553838
3.056390787293016,10743618.162361458
3.064500080707596,10743567.407553837
3.0725971590263415,10743517.395287724
3.080682101909099,10743468.126107013
3.0887549881317335,10743419.57460926
3.0968158956000487,10743371.745521659
3.104864901363419,10743324.611347562
3.11290208162815,10743278.175550258
3.1209275117705655,10743232.424032783
3.128941266349835,10743187.346441442
3.136943419120542,10743142.92950316
3.144934043045004,10743099.171435535
3.1529132103053494,10743056.054133708
3.1608809923153536,10743013.571642496
3.168837459732044,10742971.723482294
3.1767826824670795,10742930.486648919
3.184716729697908,10742889.858335787
3.192639669878707,10742849.835051298
3.200551570751113,10742810.405784914
3.208452499354748,10742771.55936251
3.2163425220375417,10742733.284720732
3.2242217044658577,10742695.585469473
3.2320901116344305,10742658.444476284
3.2399478078761117,10742621.852644237
3.247794856871436,10742585.81639447
3.2556313216580057,10742550.307721965
3.2634572646397046,10742515.336151484
3.2712727475957357,10742480.88438694
3.2790778316894964,10742446.951646045
3.28687257747729,10742413.532325914
3.294657044916874,10742380.608958812
3.30243129337586,10742348.188563392
3.3101953816399523,10742316.259505251
3.317949367921045,10742284.806104816
3.325693309865169,10742253.837898277
3.3334272645602985,10742223.339037735
3.341151288544018,10742193.30476996
3.3488654378110523,10742163.727100795
3.3565697678206634,10742134.609577823
3.364264333503918,10742105.930958776
3.371949189270826,10742077.703848105
3.379624389017354,10742049.901726117
3.3872899861323194,10742022.539672261
3.394946033504161,10741995.59389621
3.402592583527595,10741969.075295564
3.4102296881101575,10741942.970852368
3.4178573986786307,10741917.273170277
3.4254757661853636,10741891.980665071
3.4330848411144834,10741867.09035291
3.4406846734880014,10741842.590582242
3.448275312871816,10741818.483380996
3.4558568083816166,10741794.762403002
3.4634292086886846,10741771.420453748
3.4709925620256032,10741748.449623518
3.478546916191866,10741725.856325554
3.486092318559399,10741703.624202851
3.493628816077986,10741681.758949615
3.5011564552806087,10741660.243690442
3.508675282288699,10741639.091393163
3.5161853428173018,10741618.2851879
3.5236866821801605,10741597.823349738
3.531179345294714,10741577.696961274
3.5386633766870164,10741557.920080941
3.546138820496578,10741538.469732666
3.5536057204811256,10741519.346130416
3.561064120021292,10741500.550273417
3.568514062125226,10741482.076500325
3.575955589433131,10741463.920123527
3.5833887442217356,10741446.077538608
3.5908135684086875,10741428.54633248
3.5982301035568836,10741411.32539017
3.605638390878731,10741394.39979958
3.6130384712403414,10741377.778915327
3.6204303851656605,10741361.458502254
3.6278141728405346,10741345.428378629
3.6351898741167137,10741329.687742908
3.6425575285157934,10741314.23767287
3.649917175233097,10741299.065922743
3.6572688531414985,10741284.177572953
3.6646126007951865,10741269.564540671
3.6719484564333733,10741255.228618413
3.6792764579839465,10741241.15855852
3.686596643067066,10741227.360851333
3.693909048998707,10741213.829099266
3.7012137127941522,10741200.559442325
3.708510671171429,10741187.542931985
3.7157999605546985,10741174.788753072
3.7230816170775927,10741162.285730466
3.7303556765865036,10741150.040997948
3.7376221746438234,10741138.033673424
3.7448811465311387,10741126.284593744
3.7521326272523763,10741114.771188404
3.7593766515369054,10741103.497277226
3.7666132538425923,10741092.46215078
3.773842468358815,10741081.660612596
3.78106432900943,10741071.098613925
3.7882788694557004,10741060.762156067
3.795486123099179,10741050.648501003
3.8026861230845546,10741040.766290072
3.809878902302452,10741031.112177283
3.8170644933921993,10741021.670828274
3.8242429287445505,10741012.45413764
3.8314142405043725,10741003.446461687
3.8385784605732947,10740994.659553014
3.845735620612321,10740986.085549679
3.8528857520444046,10740977.712682445
3.8600288860569902,10740969.556839677
3.8671650536045163,10740961.598634344
3.8742942854108877,10740953.846466614
3.881416611971911,10740946.29718306
3.888532063557699,10740938.943984048
3.89564067021504,10740931.792297464
3.9027424617697366,10740924.836101376
3.909837467828911,10740918.065853085
3.9169257177832835,10740911.492350431
3.924007240809413,10740905.107120063
3.9310820658719146,10740898.914205955
3.9381502217256434,10740892.898409544
3.945211736917851,10740887.07308505
3.9522666397903117,10740881.424450174
3.959314958481421,10740875.959433021
3.9663567209282675,10740870.665831652
3.9733919548686774,10740865.560287071
3.9804206878432296,10740860.624371976
3.987442947197247,10740855.860596092
3.994458760082762,10740851.268466359
4.001468153460453,10740846.844512358
4.008471154101561,10740842.590351637
4.015467788589775,10740838.504703533
4.022458083323101,10740834.575358685
4.029442064515698,10740830.819477191
4.036419758199698,10740827.219202798
4.043391190226999,10740823.78615385
4.050356386271035,10740820.505004274
4.057315371828523,10740817.381944124
4.064268172221193,10740814.420515364
4.071214812597489,10740811.605422802
4.078155317934253,10740808.943047058
4.085089713038386,10740806.437214166
4.092018022548488,10740804.08108955
4.09894027093648,10740801.873431124
4.105856482509205,10740799.810504222
4.112766681410004,10740797.886101756
4.119670891620279,10740796.116029907
4.126569136961036,10740794.489259718
4.133461441094404,10740793.000517914
4.140347827525141,10740791.650341222
4.147228319602117,10740790.44513024
4.154102940519785,10740789.37263177
4.160971713319623,10740788.434676504
4.1678346608915735,10740787.639062515
4.174691805975453,10740786.974973949
4.181543171162349,10740786.437583547
4.188388778896003,10740786.036329707
4.195228651474171,10740785.770306626
4.202062811049973,10740785.62824646
4.208891279633223,10740785.613238685
4.215714079091746,10740785.726309972
4.222531231152675,10740785.966440214
4.229342757403737,10740786.33057835
4.236148679294523,10740786.813658027
4.24294901813774,10740787.425172724
4.249743795110451,10740788.156112434
4.256533031255302,10740789.003790963
4.263316747481729,10740789.980194768
4.270094964567157,10740791.062223846
4.276867703158183,10740792.274707254
4.283634983771743,10740793.590775589
4.290396826796266,10740795.031597447
4.297153252492821,10740796.574923981
4.30390428099624,10740798.238338675
4.310649932316236,10740800.021008747
4.31739022633851,10740801.903631829
4.324125182825834,10740803.898544136
4.330854821419136,10740806.008031819
4.337579161638561,10740808.215937179
4.344298222884528,10740810.537885372
4.351012024438769,10740812.96272259
4.357720585465362,10740815.494395338
4.364423925011748,10740818.135228856
4.371122062009735,10740820.877532877
4.377815015276501,10740823.720406203
4.3845028035155735,10740826.661361832
4.391185445317803,10740829.704764152
4.397862959162329,10740832.85344058
4.40453536341753,10740836.100254167
4.411202676341966,10740839.44497245
4.41786491608531,10740842.88585924
4.424522100689269,10740846.419685429
4.431174248088496,10740850.05866825
4.437821376111489,10740853.779721774
4.444463502481485,10740857.609110035
4.451100644817339,10740861.520847686
4.4577328206344,10740865.529906582
4.464360047345366,10740869.632911963
4.470982342261147,10740873.825093737
4.477599722591702,10740878.108805036
4.484212205446878,10740882.485048424
4.490819807837232,10740886.94496406
4.497422546674854,10740891.49539057
4.5040204387741705,10740896.13333548
4.510613500852746,10740900.854493199
4.517201749532076,10740905.670346862
4.523785201338369,10740910.56547667
4.530363872703321,10740915.540269414
4.53693777996488,10740920.61098948
4.543506939368012,10740925.758422164
4.550071367065443,10740930.987800108
4.556631079118407,10740936.294570304
4.563186091497379,10740941.690140713
4.569736420082805,10740947.167566592
4.576282080665816,10740952.718701134
4.582823088948949,10740958.35141981
4.589359460546843,10740964.06384688
4.595891210986945,10740969.852952974
4.602418355710196,10740975.72318925
4.608940910071713,10740981.66926057
4.615458889341469,10740987.684741233
4.621972308704964,10740993.788016206
4.628481183263882,10740999.953174425
4.6349855280367525,10741006.205088025
4.6414853579595965,10741012.5243114
4.647980687886571,10741018.916287016
4.654471532590606,10741025.376744114
4.6609579067640325,10741031.917717528
4.667439825019207,10741038.524181468
4.673917301889129,10741045.20612201
4.680390351828053,10741051.95514084
4.686858989212092,10741058.779220099
4.693323228339818,10741065.667946981
4.699783083432854,10741072.627325991
4.7062385686364605,10741079.653678114
4.712689698020121,10741086.751073712
4.7191364855781135,10741093.913900454
4.725578945230081,10741101.14431969
4.7320170908216,10741108.434810722
4.738450936124732,10741115.794402031
4.7448804948385845,10741123.22246383
4.751305780589854,10741130.70868478
4.757726806933373,10741138.26812459
4.764143587352644,10741145.879883775
4.770556135260371,10741153.56601824
4.77696446399899,10741161.312612874
4.78336858684119,10741169.113631945
4.78976851699043,10741176.97975149
4.796164267581447,10741184.91201158
4.80255585168077,10741192.901792953
4.80894328228722,10741200.957238926
4.815326572332402,10741209.068034872
4.821705734681205,10741217.2318358
4.828080782132288,10741225.463132331
4.8344517274185606,10741233.749123404
4.840818583207666,10741242.093853788
4.847181362102452,10741250.50057751
4.853540076641443,10741258.962907912
4.859894739299305,10741267.473654848
4.866245362487306,10741276.051428096
4.872591958553773,10741284.678624183
4.878934539784546,10741293.363460414
4.885273118403424,10741302.104531877
4.891607706572611,10741310.899676632
4.897938316393155,10741319.754874544
4.904264959905386,10741328.657580482
4.910587649089344,10741337.612294406
4.91690639586521,10741346.622799816
4.923221212093731,10741355.68325166
4.929532109576637,10741364.795996964
4.935839100057058,10741373.971606845
4.94214219521994,10741383.184243321
4.9484414066924485,10741392.460938472
4.954736746044376,10741401.774435667
4.961028224788546,10741411.15042284
4.967315854381204,10741420.569196437
4.97359964622242,10741430.046172563
4.979879611656472,10741439.56027312
4.986155761972236,10741449.134562887
4.992428108403569,10741458.75559848
4.998696662129691,10741468.41823457
5.00496143427556,10741478.134642655
5.011222435912243,10741487.898396779
5.017479678057291,10741497.711418595
5.023733171675102,10741507.56600042
5.029982927677286,10741517.471809734
5.036228956923024,10741527.419888208
5.042471270219428,10741537.418681532
5.048709878321891,10741547.457995284
5.0549447919344415,10741557.545067726
5.061176021710087,10741567.677518697
5.067403578251163,10741577.852367772
5.073627472109672,10741588.075084407
5.079847713787625,10741598.341513965
5.08606431373737,10741608.646911832
5.092277282361935,10741619.004072009
5.09848663001535,10741629.398043921
5.10469236700298,10741639.831422227
5.110894503581842,10741650.315324457
5.117093049960934,10741660.842169467
5.123288016301547,10741671.403805887
5.129479412717588,10741682.009703698
5.135667249275885,10741692.65971154
5.141851535996505,10741703.344033608
5.148032282853058,10741714.07964602
5.154209499773002,10741724.846572693
5.160383196637948,10741735.660746202
5.166553383283958,10741746.510236697
5.1727200695018425,10741757.40083006
5.178883265037458,10741768.328675296
5.185042979591995,10741779.298543455
5.191199222822274,10741790.3055641
5.197352004341027,10741801.353504868
5.203501333717188,10741812.436487237
5.209647220476173,10741823.557286656
5.21578967410016,10741834.718194323
5.221928704028367,10741845.911848145
5.228064319657332,10741857.148740454
5.2341965303411815,10741868.420543905
5.240325345391903,10741879.727624295
5.246450774079615,10741891.079068616
5.252572825632833,10741902.45592431
5.258691509238735,10741913.875541527
5.264806834043424,10741925.327225842
5.2709188091521835,10741936.818226662
5.277027443629744,10741948.336920666
5.283132746500532,10741959.898876
5.289234726748927,10741971.491565557
5.295333393319513,10741983.120456291
5.301428755117327,10741994.78134946
5.307520821008108,10742006.47884285
5.313609599818542,10742018.207863286
5.3196951003365065,10742029.972148838
5.325777331311312,10742041.775018675
5.331856301453941,10742053.600850616
5.337932019437287,10742065.470637713
5.344004493896389,10742077.367911486
5.350073733428667,10742089.294308422
5.356139746594155,10742101.260339517
5.362202541915727,10742113.248268804
5.368262127879332,10742125.277085612
5.374318512934213,10742137.337526761
5.380371705493141,10742149.419910418
5.386421713932629,10742161.542058397
5.392468546593159,10742173.693502113
5.3985122117794,10742185.8726772
5.404552717760427,10742198.086950015
5.410590072769933,10742210.333991608
5.41662428500645,10742222.601755394
5.422655362633556,10742234.905798597
5.428683313780088,10742247.242653169
5.434708146540351,10742259.608470488
5.440729868974329,10742271.99902333
5.446748489107887,10742284.41906307
5.452764014932977,10742296.872985652
5.4587764544078405,10742309.346103733
5.464785815457212,10742321.860818489
5.470792105972517,10742334.392347388
5.47679533381207,10742346.96239858
5.4827955068012715,10742359.554836283
5.488792632732805,10742372.17191969
5.494786719366828,10742384.82495898
5.500777774431166,10742397.49674771
5.506765805621503,10742410.207314512
5.512750820601573,10742422.938757628
5.518732827003341,10742435.691626843
5.524711832427199,10742448.475555371
5.530687844442143,10742461.29044127
5.536660870585961,10742474.126425514
5.542630918365413,10742486.9921642
5.548597995256414,10742499.886569131
5.554562108704212,10742512.79878593
5.560523266123566,10742525.745953955
5.566481474898925,10742538.716577586
5.572436742384601,10742551.708276704
5.578389075904942,10742564.727811687
5.584338482754511,10742577.77218013
5.590284970198249,10742590.838063845
5.596228545471653,10742603.931303805
5.60216921578094,10742617.057446856
5.608106988303216,10742630.202782
5.614041870186646,10742643.372244602
5.619973868550612,10742656.560988577
5.625902990485884,10742669.773357715
5.631829243054781,10742683.013409143
5.63775263329133,10742696.284914738
5.643673168201429,10742709.572342128
5.649590854763005,10742722.878869507
5.655505699926174,10742736.216913538
5.661417710613394,10742749.579581723
5.667326893719626,10742762.959685164
5.6732332561124865,10742776.359273016
5.679136804632398,10742789.789656673
5.685037546092746,10742803.23326527
5.690935487280027,10742816.710405622
5.696830634954002,10742830.202944716
5.702722995847842,10742843.721110437
5.708612576668279,10742857.255759653
5.714499384095751,10742870.816593245
5.720383424784549,10742884.403494837
5.726264705362962,10742898.00650954
5.732143232433421,10742911.6345574
5.7380190125726385,10742925.277148824
5.743892052331756,10742938.942689637
5.74976235823648,10742952.629752232
5.755629936787225,10742966.346246578
5.761494794459249,10742980.07104169
5.767356937702796,10742993.830739735
5.773216372943226,10743007.603694437
5.779073106581159,10743021.396811876
5.784927144992603,10743035.207145222
5.790778494529092,10743049.041119104
5.796627161517816,10743062.895298691
5.802473152261756,10743076.766000286
5.808316473039813,10743090.658928366
5.81415713010694,10743104.569918163
5.819995129694269,10743118.504204175
5.825830478009242,10743132.457145091
5.831663181235736,10743146.423856441
5.8374932455341915,10743160.418527339
5.843320677041737,10743174.426154401
5.8491454818723145,10743188.460476538
5.854967666116804,10743202.50601614
5.860787235843143,10743216.566390993
5.866604197096457,10743230.654679256
5.872418555899171,10743244.7643905
5.878230318251136,10743258.8791116
5.884039490129748,10743273.020948924
5.889846077490065,10743287.182737775
5.89565008626493,10743301.357082127
5.901451522365081,10743315.55576662
5.907250391679272,10743329.761251764
5.913046700074389,10743343.994608872
5.918840453395566,10743358.23786015
5.924631657466293,10743372.511674913
5.930420318088535,10743386.787914125
5.936206441042844,10743401.0868361
5.941990032088471,10743415.40905626
5.947771096963472,10743429.745245103
5.953549641384827,10743444.0955957
5.959325671048541,10743458.460097773
5.965099191629759,10743472.848290982
5.97087020878287,10743487.250017174
5.9766387281416185,10743501.664661504
5.982404755319208,10743516.101174504
5.988168295908408,10743530.558555502
5.993929355481658,10743545.02583244
5.999687939591174,10743559.511374788
6.005444053769053,10743574.003808947
6.0111977035273725,10743588.520907521
6.016948894358295,10743603.050911468
6.022697631734172,10743617.601440381
6.02844392110764,10743632.17013929
6.034187767911728,10743646.744658649
6.039929177559951,10743661.341862107
6.04566815544641,10743675.94902322
6.051404706945894,10743690.572840134
6.057138837413975,10743705.21983914
6.062870552187106,10743719.876728429
6.0685998565827175,10743734.549668133
6.074326755899314,10743749.234817155
6.080051255416567,10743763.928149212
6.085773360395414,10743778.645133685
6.091493076078146,10743793.38140103
6.097210407688509,10743808.122550644
6.10292536043179,10743822.883540496
6.108637939494913,10743837.65946727
6.114348150046529,10743852.44524717
6.120055997237108,10743867.245481309
6.125761486199028,10743882.064608216
6.131464622046669,10743896.897031782
6.137165409876495,10743911.746855296
6.14286385476715,10743926.598259874
6.148559961779542,10743941.474774206
6.154253735956932,10743956.360244524
6.1599451823250195,10743971.268005459
6.165634305892032,10743986.181559073
6.171321111648808,10744001.104020452
6.177005604568884,10744016.048253678
6.182687789608579,10744030.997256016
6.188367671707077,10744045.973490441
6.194045255786515,10744060.949712057
6.199720546752061,10744075.948080348
6.205393549492001,10744090.950933343
6.21106426887782,10744105.970212547
6.216732709764281,10744121.007790865
6.222398876989509,10744136.055453261
6.228062775375071,10744151.114759803
6.233724409726058,10744166.187121112
6.239383784831159,10744181.263849923
6.245040905462748,10744196.365954097
6.250695776376954,10744211.474497633
6.256348402313748,10744226.590287881
6.261998787997012,10744241.73391579
6.267646938134623,10744256.876013933
6.273292857418528,10744272.036886547
6.278936550524817,10744287.20679478
6.284578022113801,10744302.385820925
6.29021727683009,10744317.583888685
6.295854319302662,10744332.790817872
6.301489154144943,10744348.006263059
6.307121785954878,10744363.23973378
6.312752219315002,10744378.48061395
6.318380458792521,10744393.728135811
6.324006508939374,10744409.001408042
6.329630374292314,10744424.269371875
6.3352520593729755,10744439.560878202
6.3408715686879455,10744454.864607945
6.346488906728835,10744470.16908919
6.35210407797235,10744485.492780047
6.357717086880362,10744500.82393955
6.363327937899974,10744516.17074594
6.368936635463593,10744531.521179834
6.374543183988997,10744546.893200437
6.380147587879407,10744562.264477056
6.385749851523548,10744577.652716892
6.391349979295722,10744593.055416284
6.396947975555871,10744608.459881036
6.402543844649648,10744623.883455835
6.40813759090848,10744639.313187227
6.413729218649635,10744654.756114984
6.419318732176288,10744670.209090477
6.424906135777583,10744685.668835357
6.430491433728701,10744701.142023144
6.436074630290924,10744716.625129038
6.441655729711696,10744732.114500074
6.447234736224691,10744747.616448047
6.45281165404987,10744763.127076551
6.45838648739355,10744778.652462492
6.463959240448465,10744794.188467987
6.469529917393822,10744809.73082948
